Date;B1_N;B1_Q;B2_N;B2_Q;OVK_Q;B1_N_Aver;B2_N_Aver;Month;Year;T;TEC_Q_Aver;TEC_N_Aver;B1_GT11_N;B1_GT12_N;B2_GT21_N;B2_GT22_N;B1_PT10_N;B2_PT20_N
22.11.2021;3858.53;2660;69.96;0;3812;160.7720833;2.915;11;2021;-2.3;269.6666667;163.6870833;1485.26;1421.82;69.71;0;947.05;0
23.11.2021;3610.38;2415;119.77;0;4211;150.4325;4.990416667;11;2021;-2.1;276.0833333;155.4229167;1272.69;1191.79;96.75;2.12;897.72;21.27
24.11.2021;3963.07;2392;0;0;4188;165.1279167;0;11;2021;0.9;274.1666667;165.1279167;1474.56;1442.15;0;0;1031.01;0
25.11.2021;4073.42;2516;2234.65;712;3293;169.725625;93.11020833;11;2021;2.4;271.7083333;262.8358333;1530.52;1496.06;658.65;993.68;1055.61;579.29
26.11.2021;4035.09;2450;3620.19;1589;2506;168.12875;150.84125;11;2021;2.3;272.7083333;318.97;1512.44;1476.25;1166.84;1481.93;1047.73;976.03
27.11.2021;3919.42;2585;3552.16;1971;2267;163.3091667;148.0066667;11;2021;-2.9;284.2916667;311.3158333;1512.84;1477.1;1167.94;1485.17;927.66;894.62
28.11.2021;3977.97;2608;3387.32;2008;2257;165.7485417;141.1383333;11;2021;-2.4;286.375;306.886875;1531.47;1492.53;1160.68;1370.61;953.62;866.98
29.11.2021;3915.37;2425;3551.19;1979;2757;163.1404167;147.9660417;11;2021;-5.3;298.375;311.1064583;1490.6;1446.56;1165.75;1488.39;971.77;891.23
30.11.2021;1998.49;1065;3583.82;1921;4584;83.27041667;149.3258333;11;2021;-4.6;315.4166667;232.59625;28.56;1474.35;1164.38;1506.36;506.33;930.14
01.12.2021;1993.61;1413;3566;2319;4416;83.066875;148.583125;12;2021;-6.1;339.5;231.65;0;1525.47;1168.39;1521.73;458.36;856.7
02.12.2021;1956.86;1518;3416.1;2284;4899;81.535625;142.3375;12;2021;-8;362.5416667;223.873125;0;1551.42;1147.1;1515.17;425.61;790.53
03.12.2021;2066.33;1409;3302.82;1990;5619;86.096875;137.6175;12;2021;-7.5;375.75;223.714375;0;1596.25;1166.11;1328.65;460.64;780.29
04.12.2021;2105.62;272;3524.79;218;8557;87.73416667;146.8660417;12;2021;-6.1;376.9583333;234.6002083;0;1528.49;1148.51;1346.56;574.88;1022.35
05.12.2021;2130.82;0;3633.92;0;9378;88.78416667;151.4133333;12;2021;-13.5;390.75;240.1975;0;1540.62;1162.1;1394.97;585.16;1083.85
06.12.2021;2116.95;1300;3698.84;1590;6824;88.20625;154.118125;12;2021;-18;404.75;242.324375;0;1664.82;1180.46;1598.64;447.22;910.41
07.12.2021;2124.52;1480;3646.09;2229;6461;88.52145833;151.9202083;12;2021;-14.2;423.75;240.4416667;0;1668.05;1162.46;1614.07;455.21;867.36
08.12.2021;2109.09;1439;3586.16;2419;6756;87.87854167;149.4233333;12;2021;-12.3;442.25;237.301875;0;1657.98;1163.41;1608.33;460.42;835.49
09.12.2021;2224.68;1389;3560.26;2368;7148;92.695;148.3439583;12;2021;-10.5;454.375;241.0389583;124.49;1645.39;1152.55;1567.85;451.25;829.18
10.12.2021;2116.99;1428;3603.01;2300;7332;88.20770833;150.1254167;12;2021;-14;460.8333333;238.333125;16.98;1659.72;1159.4;1605;452.61;863.15
11.12.2021;2112.19;1482;3630.8;2299;6970;88.00770833;151.283125;12;2021;-5.7;447.9583333;239.2908333;0;1632.2;1158.98;1562.32;472.61;889.57
12.12.2021;2117.04;1363;3601.42;2174;6770;88.21;150.0589583;12;2021;-3.9;429.4583333;238.2689583;0;1619.46;1158.51;1527.69;503.09;914.22
13.12.2021;3839.96;2304;3694.76;2039;5421;159.9983333;153.948125;12;2021;-1.9;406.8333333;313.9464583;1382.44;1473.52;1171.06;1552.33;966.54;958.52
14.12.2021;3434.23;2444;3532.53;2203;4380;143.0927083;147.18875;12;2021;0.1;376.125;290.2814583;1289;1258.25;1155.09;1488.11;895.67;898.75
15.12.2021;3987.06;2654;3723.34;1983;3860;166.1275;155.1389583;12;2021;1.2;354.0416667;321.2664583;1507.66;1451.87;1173.93;1552.63;1012.51;966.76
16.12.2021;4013.18;2696;3663.19;1942;4012;167.2158333;152.6327083;12;2021;1.9;360.4166667;319.8485417;1520.43;1471.49;1172.54;1547.25;1019.65;964.31
17.12.2021;4013.36;2707;3701.98;1970;3665;167.223125;154.2489583;12;2021;1;347.5833333;321.4720833;1524.17;1483.3;1173.47;1556.93;1010.73;968.55
18.12.2021;4052.51;2451;3706.46;1872;3287;168.854375;154.435625;12;2021;-0.2;317.0833333;323.29;1522.96;1476.44;1178.88;1552.25;1052.92;990.47
19.12.2021;2099.13;1128;3641.34;2134;4574;87.46354167;151.7225;12;2021;-1;326.5;239.1860417;33.82;1560.88;1175.23;1554;519.1;914.75
20.12.2021;3315.76;2015;3623.06;2328;4276;138.1564583;150.9608333;12;2021;-9.1;359.125;289.1172917;972.33;1602.51;1171.04;1598.94;735.11;849
21.12.2021;4021.13;2584;3634.32;2362;4466;167.5470833;151.43;12;2021;-14.4;392.1666667;318.9770833;1572.44;1551.45;1175.77;1617.24;899.83;845.86
22.12.2021;4097.43;2821;3659.82;2390;4522;170.7260417;152.4922917;12;2021;-11.2;405.5416667;323.2183333;1606.32;1581.75;1164.4;1627.93;906.33;857.13
23.12.2021;3935.31;2507;3615.77;2055;4279;163.9710417;150.656875;12;2021;-6.8;368.375;314.6279167;1509.57;1466.59;1175.87;1527.81;953.88;907.49
24.12.2021;3709.94;2309;3528.81;1709;5100;154.580625;147.0335417;12;2021;-5.5;379.9166667;301.6141667;1425.7;1388.71;1178.49;1460.34;924.15;927.72
25.12.2021;2571.69;1751;3515.08;2279;5529;107.1535417;146.4616667;12;2021;-12.6;398.2916667;253.6152083;490.36;1492.77;1183.4;1510.6;565.94;789.67
26.12.2021;3704.99;2318;3682.71;2077;5437;154.374375;153.44625;12;2021;-17.4;409.6666667;307.820625;1259.76;1645.8;1180.36;1628.8;811.8;888.04
27.12.2021;3982.92;2603;3585.74;2276;5077;165.9547917;149.4058333;12;2021;-10.2;414.8333333;315.360625;1558.1;1535.04;1180.28;1560.4;879.39;834.09
28.12.2021;3860;2624;3619.18;2279;4944;160.833125;150.7989583;12;2021;-10.2;410.2916667;311.6320833;1500.37;1501.07;1179.45;1578.99;845.02;850.84
29.12.2021;3714.5;2627;3551.03;2198;4894;154.770625;147.9595833;12;2021;-5.7;404.9583333;302.7302083;1446.41;1423.18;1178.32;1515.34;849.63;865.63
30.12.2021;3549;2519;3466;2390;4831;147.875;144.4166667;12;2021;-7.6;405.8333333;292.2916667;1368.06;1365.25;1176.81;1491.79;815.34;797.26
31.12.2021;3864;2609;3587;2018;5090;161;149.4583333;12;2021;-3;404.875;310.4583333;1467.84;1447.92;1177.85;1495.87;948.33;912.86
01.01.2022;3301.96;2464;3318.5;1792;4854;137.5816667;138.2708333;1;2022;-3.7;379.5833333;275.8525;1280.44;1271.47;1181.87;1285.14;787.97;873.31
02.01.2022;3812.54;2673;3576.08;1778;4971;158.8558333;149.0033333;1;2022;-9;392.5833333;307.8591667;1453.86;1438.2;1182.52;1465.98;893.25;917.68
03.01.2022;3943.34;2736;3652.65;1570;5453;164.3058333;152.1935417;1;2022;-6.3;406.625;316.499375;1518.1;1491.59;1182.53;1498.2;928.79;966.79
04.01.2022;3946.74;2654;3639.57;1402;5516;164.4475;151.6485417;1;2022;-4.7;398.8333333;316.0960417;1525.51;1475.23;1186.85;1460.01;955.25;1003.12
05.01.2022;3970.37;2261;3654.27;1540;5582;165.4320833;152.2610417;1;2022;0.8;390.9583333;317.693125;1489.08;1447.52;1185.24;1466.24;1024.84;994.33
06.01.2022;3954.3;2379;3664.91;1533;5360;164.7622917;152.7045833;1;2022;-3;386.3333333;317.466875;1509.16;1468.43;1182.1;1499.35;989.01;992.69
07.01.2022;4219.66;2724;3812.74;1749;5226;175.8189583;158.8639583;1;2022;-11.2;404.125;334.6829167;1609.34;1627.68;1176.84;1643.79;961.83;970.69
08.01.2022;3968.36;2611;3632.16;1866;5419;165.348125;151.3397917;1;2022;-11.1;412.3333333;316.6879167;1532.58;1541.83;1179.37;1542.54;897.11;914.41
09.01.2022;3801.76;2600;3616.27;1973;5182;158.4066667;150.6779167;1;2022;-5.1;406.4583333;309.0845833;1450.8;1448.91;1176.98;1536.43;926.38;908.44
10.01.2022;4066.44;2626;3691.57;2167;3146;169.4347917;153.8154167;1;2022;-6.5;330.7916667;323.2502083;1568.54;1570.35;1180.94;1608.37;897.52;892.72
11.01.2022;4229.35;2649;3803.52;2040;2510;176.2227083;158.4797917;1;2022;-13.1;299.9583333;334.7025;1647.61;1693.4;1184.62;1692.66;908.27;943.46
12.01.2022;4287.59;2759;3831.56;2031;4862;178.6495833;159.648125;1;2022;-13.4;402.1666667;338.2977083;1644.64;1680.96;1184.35;1688.3;942.48;939.23
13.01.2022;4133.57;2381;3678.03;1785;4621;172.2320833;153.25125;1;2022;0.3;366.125;325.4833333;1527.27;1495.19;1158.76;1507.14;1033.15;948.2
14.01.2022;4093.64;2669;3622.94;2079;3672;170.5683333;150.9558333;1;2022;0.9;350.8333333;321.5241667;1576.91;1539.15;1185.86;1543.58;1000.63;913.19
15.01.2022;4180.18;2837;3711.65;2078;3412;174.1739583;154.651875;1;2022;-0.4;346.9583333;328.8258333;1601.61;1574.5;1184.29;1566.61;970.26;927.49
16.01.2022;2084.87;1069;3664.38;1866;5356;86.86958333;152.6822917;1;2022;-2.7;345.4583333;239.551875;31.28;1534.16;1183.09;1525.01;522.05;959.96
17.01.2022;3973.28;1938;3643.32;1836;4409;165.553125;151.8047917;1;2022;-0.5;340.9583333;317.3579167;1446.08;1525.1;1181.46;1524.75;1009.43;944.13
18.01.2022;4165.31;2859;3667.4;2154;3346;173.554375;152.808125;1;2022;-5.9;348.2916667;326.3625;1634.65;1590.97;1180.25;1591.37;951.84;906.98
19.01.2022;4101.39;2724;3644.08;2166;3353;170.8910417;151.8366667;1;2022;-0.1;343.4583333;322.7277083;1566.86;1524.11;1182.52;1540.23;1023.22;929.62
20.01.2022;4135.29;2474;3687.45;1907;2728;172.30375;153.6435417;1;2022;1.6;296.2083333;325.9472917;1551.12;1507.88;1182.58;1509.96;1035.08;947.18
21.01.2022;4096.27;2555;3632.12;1886;3008;170.6777083;151.3383333;1;2022;-0.7;310.375;322.0160417;1560.55;1538.41;1181.52;1517.09;1017.06;950.3
22.01.2022;4094.62;2815;3650.75;2088;3188;170.6091667;152.114375;1;2022;-2.2;337.125;322.7235417;1583.37;1557.72;1179.9;1573.19;972.82;929.79
23.01.2022;4186.32;2840;3707.23;2056;3561;174.43;154.4679167;1;2022;-5.3;352.375;328.8979167;1626.35;1585.19;1182.26;1572.82;946.32;925.08
24.01.2022;4164.41;2769;3707.3;2021;3615;173.5170833;154.4708333;1;2022;-2;350.2083333;327.9879167;1588.94;1538.88;1184.19;1560.62;1039.5;964.85
25.01.2022;4104.49;2636;3658;2091;3603;171.0202083;152.4166667;1;2022;-1.4;347.0833333;323.436875;1563.57;1519.59;1179.32;1536.25;1025.78;930.97
26.01.2022;4113.04;2671;3634.16;1950;3698;171.3766667;151.4233333;1;2022;-6.8;346.625;322.8;1569.22;1531.18;1179.72;1527.17;1016.58;947.14
27.01.2022;4108.06;2716;3603.67;2058;3632;171.1691667;150.1529167;1;2022;-4.3;350.25;321.3220833;1570.67;1542.27;1179.94;1514.24;998.66;911.79
28.01.2022;4111.42;2700;3582.97;2150;3353;171.3089583;149.2902083;1;2022;-2.3;341.7916667;320.5991667;1568.07;1533.02;1182.14;1508.8;999.37;881.83
29.01.2022;2039.17;1327;3550.61;2324;4646;84.96541667;147.9420833;1;2022;-3.8;345.7083333;232.9075;1545.41;26.52;1182.04;1509.09;465.97;879.1
30.01.2022;3915.37;2367;3264.97;1644;4151;163.1404167;136.0402083;1;2022;-2.8;340.0833333;299.180625;1559.48;1421.18;1040.76;1346.89;962.32;865.22
31.01.2022;4123.25;2865;1740.26;507;4906;171.801875;72.51083333;1;2022;-3;344.9166667;244.3127083;1583.58;1568.82;57.33;1208.29;939.61;462.38
01.02.2022;4101.67;2680;2179.22;423;5940;170.9027083;90.800625;2;2022;-3.4;376.7916667;261.7033333;1580.27;1558.24;1176.79;408.63;963.31;595.81
02.02.2022;4088.99;2677;3605.33;2189;4765;170.374375;150.221875;2;2022;-4.3;401.2916667;320.59625;1581.15;1565.15;1179.61;1553.94;947.15;874.48
03.02.2022;4215.79;2727;3697.94;2164;3916;175.6579167;154.0808333;2;2022;-8.6;366.9583333;329.73875;1648.22;1610.66;1180.14;1605.66;936.76;896.16
04.02.2022;4160.12;2675;3679.45;2285;4065;173.3383333;153.3104167;2;2022;-12.2;376.0416667;326.64875;1640.31;1622.49;1182.01;1644.92;928.43;883.13
05.02.2022;4158.21;2769;3670.09;1898;4182;173.25875;152.9202083;2;2022;-6.5;368.7083333;326.1789583;1613.18;1591.9;1184.98;1539.1;942.79;931.76
06.02.2022;4085.39;2619;3588.59;1971;4160;170.2245833;149.5245833;2;2022;-1.9;364.5833333;319.7491667;1557.95;1514.81;1184.28;1494.06;1017.86;914.5
07.02.2022;4113.88;2712;3644.84;1999;3499;171.4116667;151.8683333;2;2022;1.1;342.0833333;323.28;1552.94;1530.99;1183.57;1514.4;1006.64;929.09
08.02.2022;4099.66;2680;3642.34;1969;3196;170.8189583;151.7641667;2;2022;0.1;326.875;322.583125;1558.13;1526.54;1183.42;1522.16;1023.87;943.36
09.02.2022;4119.14;2671;3650.86;1952;2977;171.6308333;152.1189583;2;2022;-0.3;316.6666667;323.7497917;1567.12;1531.42;1184.89;1528.22;1034;951.11
10.02.2022;4108.71;2759;3639;2176;2397;171.19625;151.6247917;2;2022;1.2;305.5;322.8210417;1573.25;1544.02;1184.19;1544.07;996.83;913.89
11.02.2022;4126.33;2735;3674.84;2147;2358;171.9304167;153.1183333;2;2022;-0.5;301.6666667;325.04875;1582.04;1547.37;1179.59;1547.52;971.14;911.62
12.02.2022;4152.53;2721;3761.44;1832;2765;173.021875;156.7266667;2;2022;-2.5;304.9166667;329.7485417;1610.04;1580.97;1185.02;1600.64;987.18;999.38
13.02.2022;4033.1;2757;3587.9;2159;2439;168.045625;149.4958333;2;2022;0.8;306.4583333;317.5414583;1545.15;1518.97;1182.99;1505.43;956.83;900.87
14.02.2022;4091.52;2784;1704.3;313;4167;170.48;71.0125;2;2022;1.4;302.6666667;241.4925;1567.2;1531.72;1188.48;28.64;985.54;479.17
15.02.2022;4097.75;2759;1681.78;264;3879;170.739375;70.07395833;2;2022;2.8;287.5833333;240.8133333;1563.31;1533.01;1186.43;2.46;968.51;479.07
16.02.2022;4073.56;2751;1633.06;371;3514;169.7316667;68.04416667;2;2022;2.8;276.5;237.7758333;1562.34;1538.78;1186.5;0;992.98;455.5
17.02.2022;4073.39;2421;1617.81;377;3604;169.724375;67.40854167;2;2022;1.7;266.75;237.1329167;1537.52;1501.54;1187.71;0.01;1051.04;437.54
18.02.2022;4050.9;2545;3435;1803;2269;168.7875;143.125;2;2022;0.9;275.7083333;311.9125;1519.12;1499.54;1186.62;1348.51;1022.49;875.61
19.02.2022;4110.64;2331;3623.24;1859;2424;171.2764583;150.9683333;2;2022;1.3;275.5833333;322.2447917;1543.93;1515.05;1183.44;1514.18;1068.09;958.92
20.02.2022;4045.43;2717;3572.45;2147;1973;168.559375;148.851875;2;2022;-0.8;284.875;317.41125;1551.25;1514.86;1178.61;1498.56;989.22;906.55
21.02.2022;4110.42;2667;3653.15;2077;2210;171.2675;152.2145833;2;2022;0.2;289.75;323.4820833;1555.79;1527.04;1181.17;1534.34;1020.99;927.13
22.02.2022;4078.47;2627;3599.02;2008;3523;169.9360417;149.9589583;2;2022;0.8;339.9166667;319.895;1547.18;1516.71;1183.79;1493.24;1016.86;926.91
23.02.2022;4054.01;2646;3558.1;2193;2832;168.9170833;148.2539583;2;2022;-4.3;319.625;317.1710417;1549.66;1533.67;1184.61;1468.13;956.12;892.39
24.02.2022;3884.45;2583;3435.33;2489;2619;161.851875;143.1385417;2;2022;-0.7;320.4583333;304.9904167;1502.73;1472.34;1181.87;1440.52;922.26;821.6
25.02.2022;4020.39;2949;3519;2301;2308;167.5160417;146.6247917;2;2022;1.8;314.9166667;314.1408333;1548.48;1503.31;1182.71;1466.79;961.63;865.52
26.02.2022;4046.98;3061;3565.27;2345;2452;168.6239583;148.5529167;2;2022;0.1;327.4166667;317.176875;1557.6;1535.78;1179.69;1503.62;948.85;878.09
27.02.2022;3943.17;2981;3554.53;2511;2342;164.29875;148.1054167;2;2022;-3.5;326.4166667;312.4041667;1501.67;1504.45;1174.95;1513.88;929.06;845.26
28.02.2022;2017.9;1520;3536.32;2474;2504;84.07895833;147.3464583;2;2022;-0.7;270.75;231.4254167;33.71;1539.33;1175.56;1528.38;456.93;857.91
01.03.2022;2016.4;1530;3593.89;2541;2614;84.01645833;149.7452083;3;2022;0.5;278.5416667;233.7616667;0;1557.22;1180.32;1530.34;454.06;861.87
02.03.2022;2017.03;1545;3535.38;2451;3556;84.04291667;147.3072917;3;2022;0.4;314.6666667;231.3502083;0;1565.97;1178.99;1515.33;457.5;865.86
03.03.2022;2014.19;1361;3580.09;2269;3525;83.924375;149.1704167;3;2022;0.1;298.125;233.0947917;0;1538.66;1178.58;1508.79;479.82;899.21
04.03.2022;2034.48;1558;3594.39;2381;3395;84.77;149.7660417;3;2022;0;305.5833333;234.5360417;0;1570.49;1177.19;1537.9;460.4;873.52
05.03.2022;2075.29;1606;3644.63;2223;3659;86.47020833;151.8595833;3;2022;-4.4;312;238.3297917;0;1610.42;1183.45;1560.86;460.61;892.3
06.03.2022;1990.97;1513;3501.49;2284;3709;82.956875;145.8954167;3;2022;-1.5;312.75;228.8522917;0;1538.02;1182.03;1453.1;456.71;857.86
07.03.2022;2014.83;1574;3548.63;2350;3528;83.95104167;147.859375;3;2022;-3.3;310.5;231.8104167;0;1561.91;1179.16;1526.38;447.82;851.64
08.03.2022;1913.21;1458;3353.5;2221;4108;79.71708333;139.7289583;3;2022;-8;324.4583333;219.4460417;0;1489.86;1184.27;1382.22;417.12;771.84
09.03.2022;2042.31;1605;3521.76;2421;3667;85.09604167;146.7397917;3;2022;-5.2;320.5416667;231.8358333;0;1602.79;1181.61;1520.44;452.5;844.36
10.03.2022;2109.68;1589;3596.91;2508;3718;87.903125;149.8710417;3;2022;-5.4;325.625;237.7741667;44.61;1608.66;1182.47;1544.21;451.85;846.48
11.03.2022;2087.29;1506;3501.83;2440;3685;86.97041667;145.9095833;3;2022;-1.9;317.9583333;232.88;63.05;1532.33;1155.05;1443.74;452.57;837.6
12.03.2022;2052.25;1523;3564.28;2333;3452;85.51020833;148.5114583;3;2022;0.4;304.5;234.0216667;0;1565.3;1177.87;1500.88;473.71;885.51
13.03.2022;3551.93;2359;3827.18;2364;2575;147.9970833;159.4658333;3;2022;1.2;304.0833333;307.4629167;1175.99;1563.32;1178.64;1525.41;829.77;888.52
14.03.2022;4087.4;2752;3339.78;2420;2088;170.3083333;139.1572917;3;2022;-0.7;302.5;309.465625;1582.83;1543.73;1179.72;1522.98;951.17;874.27
15.03.2022;3996.61;2990;3537.73;2519;1480;166.5254167;147.4052083;3;2022;2.1;291.2083333;313.930625;1570.4;1525.29;1178.82;1523.15;938.29;851.03
16.03.2022;4086.41;2984;3555.42;2493;1235;170.266875;148.1425;3;2022;2.9;279.6666667;318.409375;1571.69;1548.06;1180.98;1521.3;949.43;858.73
17.03.2022;4064.99;2865;3648.85;2398;1094;169.374375;152.0354167;3;2022;4;264.875;321.4097917;1575.19;1536.21;1181.31;1546.9;937.89;890.2
18.03.2022;4044.74;3069;3655.96;2344;615;168.530625;152.3316667;3;2022;3.2;251.1666667;320.8622917;1584.72;1530.51;1180.26;1568.46;942.8;917.81
19.03.2022;4093.95;2970;1700.4;288;2621;170.5810417;70.85;3;2022;1.9;244.9583333;241.4310417;1576.39;1537.26;1182.36;31.8;977.34;480.82
20.03.2022;4118.45;2908;2543.87;1154;2052;171.6020833;105.994375;3;2022;2.1;254.75;277.5964583;1568.09;1548.07;1181.28;721.86;973.07;636.58
21.03.2022;3651.72;2822;3294.15;2432;830;152.155;137.2560417;3;2022;3.3;253.5;289.4110417;1382.67;1369.15;1178.42;1299.48;909.17;818.38
22.03.2022;4076.2;3038;3611.64;2451;700;169.8414583;150.485;3;2022;2.7;257.875;320.3264583;1573.27;1541.99;1183.26;1548.71;969.49;889.46
23.03.2022;4052.44;2955;3505.6;2522;562;168.8514583;146.0666667;3;2022;2.2;251.625;314.918125;1563.88;1523.18;1182.83;1483.55;970.66;843.93
24.03.2022;4076.78;3049;3571.07;2320;603;169.865625;148.7945833;3;2022;1.5;248.8333333;318.6602083;1569.39;1525.26;1180.28;1477.24;973.59;884.03
25.03.2022;4185.8;2928;3696.97;2230;495;174.4083333;154.0404167;3;2022;4.4;235.5416667;328.44875;1603.82;1557.09;1181.34;1584.13;1014.73;943.16
26.03.2022;4073.54;2694;3595.82;2062;1275;169.7308333;149.825625;3;2022;0.9;251.2916667;319.5564583;1566.58;1526.64;1183.63;1521.34;1011.98;921.53
27.03.2022;4169.85;3014;3684.71;2276;1009;173.74375;153.5295833;3;2022;-2.8;262.4583333;327.2733333;1598.71;1573.73;1177.04;1582.36;956.38;891.95
28.03.2022;4035.33;2704;3631.39;1906;1880;168.13875;151.3077083;3;2022;-1.1;270.4166667;319.4464583;1555.61;1517.83;1179.94;1521.88;982.67;942.03
29.03.2022;4146.15;2849;3649.22;2274;1776;172.7560417;152.0508333;3;2022;-4;287.4583333;324.806875;1617.94;1568.12;1181.5;1590.53;960.58;878.85
30.03.2022;4117.93;2321;3618.89;2090;1089;171.5804167;150.7870833;3;2022;-3.1;229.1666667;322.3675;1559.93;1540.24;1182.87;1529.22;1013.39;902.63
31.03.2022;3793.39;2754;3419.41;2162;856;158.0577083;142.4752083;3;2022;-1.3;240.5;300.5329167;1475.36;1425.12;1183.53;1396.58;944.73;869.27
01.04.2022;4180.08;2714;3686.86;2242;1814;174.1697917;153.6191667;4;2022;-1.3;282.0833333;327.7889583;1597.65;1561.3;1180.59;1559.49;961.56;908.71
02.04.2022;4085.39;2712;3614.21;2197;1795;170.2245833;150.591875;4;2022;-0.1;279.3333333;320.8164583;1574.99;1553.05;1182.09;1541.96;959.38;901.36
03.04.2022;4077.94;2695;3546.86;2247;1800;169.9141667;147.7858333;4;2022;-1.3;280.9166667;317.7;1566.46;1548.11;1183.65;1502.9;983.95;871.84
04.04.2022;4049.84;2710;3548.36;2292;1652;168.7433333;147.8483333;4;2022;2.1;277.25;316.5916667;1546.46;1519.96;1182.13;1501.27;993.82;873.18
05.04.2022;4029.27;2303;3605.23;1945;2275;167.8860417;150.2179167;4;2022;2;271.7916667;318.1039583;1500.03;1477.39;1179.1;1484;1034.09;925.04
06.04.2022;4117.73;2835;3660.87;2032;1869;171.5720833;152.53625;4;2022;-1.3;280.6666667;324.1083333;1580.81;1547.47;1183.2;1553.26;988.2;925.14
07.04.2022;4144.16;2790;3686.37;2104;1575;172.673125;153.59875;4;2022;1.3;269.5416667;326.271875;1557.81;1538.19;1183.01;1540.95;1015.08;919.73
08.04.2022;3869.08;2446;3535.06;2034;1305;161.2114583;147.2939583;4;2022;7.2;241.0416667;308.5054167;1452.75;1425.91;1181.22;1470.68;1023.65;924.91
09.04.2022;4159.38;2670;3676.82;2115;1054;173.3075;153.2008333;4;2022;5.1;243.2916667;326.5083333;1574;1538.34;1182.78;1558.53;1053.75;942.93
10.04.2022;4086.01;2801;3606.39;2232;866;170.2504167;150.26625;4;2022;3.9;245.7916667;320.5166667;1548.63;1509.63;1182.05;1508.58;1014.12;900.8
11.04.2022;4150.33;2868;3641.23;2293;508;172.9302083;151.7179167;4;2022;5.3;236.2083333;324.648125;1579.25;1542.38;1183.06;1546.54;1033.4;919.01
12.04.2022;4147.98;2723;3693.56;2571;1185;172.8322917;153.898125;4;2022;3.7;269.9583333;326.7304167;1595.43;1564.49;1184.9;1579.79;1013.31;950.47
13.04.2022;3656.33;2500;2737.89;1450;1965;152.346875;114.07875;4;2022;4;246.4583333;266.425625;1494.07;1275.22;750.74;1289.24;855.55;652.54
14.04.2022;4187.34;2742;3699.47;2220;553;174.4725;154.1445833;4;2022;3;229.7916667;328.6170833;1594.16;1562.15;1182.68;1567.38;1006.94;946.96
15.04.2022;4139.28;2550;3661.37;2470;447;172.4697917;152.556875;4;2022;4.1;227.7916667;325.0266667;1594.62;1565.64;1178.67;1539.45;1010.32;954.32
16.04.2022;3869.01;2615;3569.89;2376;431;161.2085417;148.7454167;4;2022;4;225.9166667;309.9539583;1470.42;1444.68;1181.66;1470.87;945.34;924.35
17.04.2022;3526.95;2633;3396.05;2218;442;146.95625;141.5020833;4;2022;3.9;220.5416667;288.4583333;1312.15;1308.41;1179.22;1332.35;901.67;864.15
18.04.2022;4112.56;2732;2074.09;1192;1088;171.3564583;86.42020833;4;2022;6.2;208.8333333;257.7766667;1568.08;1533.23;27.69;1575.91;1009.62;487.67
19.04.2022;4084.06;3065;2024.76;1382;606;170.1689583;84.36479167;4;2022;8.6;210.5416667;254.53375;1561.84;1535.95;0;1568.84;1014.53;461.12
20.04.2022;4038.65;3024;2006.99;1258;773;168.2770833;83.62458333;4;2022;9.9;210.625;251.9016667;1528.49;1523.45;0;1559.6;1004.68;464.67
21.04.2022;4108.06;2828;2028.83;1344;826;171.1689583;84.53458333;4;2022;9.3;208.25;255.7035417;1549.99;1522.8;0;1565.92;1007.44;447.58
22.04.2022;3977.5;2794;1979.51;1381;579;165.7291667;82.47958333;4;2022;9.9;198.0833333;248.20875;1510.2;1468.66;0;1524.7;994.14;453.81
23.04.2022;3910.81;2635;2027.59;1366;535;162.9502083;84.48270833;4;2022;7.3;189;247.4329167;1491.93;1450.41;0;1559.57;977.77;472.94
24.04.2022;3131.87;2607;1926.87;1402;520;130.4945833;80.28625;4;2022;6.1;188.7083333;210.7808333;1170.95;1137.88;0;1501.48;817.32;413.45
25.04.2022;3803.59;2767;2026.9;1241;561;158.4827083;84.45416667;4;2022;5.7;190.375;242.936875;1439.71;1406.95;0;1571.78;965.55;462.64
26.04.2022;3398.41;2706;1920.21;1331;546;141.6004167;80.00854167;4;2022;6.6;190.9583333;221.6089583;1271.53;1253.7;0;1504.53;861.68;414.58
27.04.2022;4067.47;2667;2052.98;1457;704;169.4779167;85.540625;4;2022;2.2;201.1666667;255.0185417;1567.56;1533.65;0;1590.32;971.59;466.62
28.04.2022;4070.81;1767;2079.31;719;494;169.6170833;86.63770833;4;2022;2.9;124.1666667;256.2547917;1507.85;1487.71;0;1572.4;1095.55;519.29
29.04.2022;3907.77;2299;2075.69;1412;575;162.8235417;86.48708333;4;2022;3.8;178.5833333;249.310625;1478.5;1418.89;0;1579.97;988.59;481.28
30.04.2022;4106.1;2733;2259.62;1434;702;171.0872917;94.15083333;4;2022;4.2;202.875;265.238125;1574.84;1536.08;231.55;1576.73;992.41;450.05
01.05.2022;3998.37;2778;2005.82;1369;587;166.5985417;83.57583333;5;2022;6.6;197.25;250.174375;1528.74;1500.08;0;1550.97;977.41;449.96
02.05.2022;3997.13;2679;2003.1;1452;555;166.546875;83.46229167;5;2022;8.4;195.25;250.0091667;1511.28;1482.31;31.54;1533.16;991.78;442.17
03.05.2022;4074.28;2792;2080.88;1460;522;169.7614583;86.703125;5;2022;7.1;198.9166667;256.4645833;1533.3;1509.41;80.42;1547.63;999.58;438.13
04.05.2022;4084.69;2764;2049.88;1486;623;170.1954167;85.41145833;5;2022;4.2;203.0416667;255.606875;1569.36;1544.61;0;1598.94;1007.94;467.16
